Start: 2015-06-22_00-09-07 
  Size       AUC
1 3811 0.7343398
elapsed 
  18.21 
': False, 'model_file': '/Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_1_tr.csv.pkl', 'bootstrap_seed': None, 'test_data_file': '/Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_1_test.csv', 'train_filter': {}, 'test_metric': 'auc', 'test_pred_file': '/Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_1_test_pred.csv', 'model_type': 'GradientBoostingClassifier', 'load_model': False, 'test_data_file2': None, 'load_type': 'fit_more', 'test_pred_file2': None, 'skip_mapping': True, 'fit_args': {'loss': 'deviance', 'verbose': 50, 'learning_rate': 0.0035, 'n_estimators': 1000, 'subsample': 1, 'random_state': 788942, 'max_features': 8, 'max_depth': 7}, 'metric_type': 'auto', 'weight_col': None, 'train_data_file': '/Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_1_tr.csv', 'na_fill_value': -20000}
Loading /Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_1_tr.csv raw file
Saving /Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_1_tr.csv.bin.pkl cache file
Train has 6530 instances (was 6530 before filtering)
      Iter       Train Loss   Remaining Time 
       844           0.1669            2.56s
       845           0.1669            2.54s
       846           0.1668            2.52s
       847           0.1667            2.51s
       848           0.1666            2.49s
       849           0.1665            2.47s
       850           0.1664            2.46s
       851           0.1663            2.44s
       852           0.1662            2.43s
       853           0.1662            2.41s
       854           0.1661            2.39s
       855           0.1660            2.38s
       856           0.1660            2.36s
       857           0.1659            2.34s
       858           0.1658            2.33s
       859           0.1658            2.31s
       860           0.1657            2.29s
       861           0.1657            2.28s
       862           0.1656            2.26s
       863           0.1655            2.25s
       864           0.1654            2.23s
       865           0.1654            2.21s
       866           0.1653            2.20s
       867           0.1653            2.18s
       868           0.1652            2.16s
       869           0.1651            2.15s
       870           0.1651            2.13s
       871           0.1650            2.12s
       872           0.1649            2.10s
       873           0.1649            2.08s
       874           0.1648            2.07s
       875           0.1648            2.05s
       876           0.1647            2.03s
       877           0.1646            2.02s
       878           0.1645            2.00s
       879           0.1644            1.99s
       880           0.1644            1.97s
       881           0.1643            1.95s
       882           0.1643            1.94s
       883           0.1642            1.92s
       884           0.1641            1.90s
       885           0.1641            1.89s
       886           0.1640            1.87s
       887           0.1639            1.85s
       888           0.1639            1.84s
       889           0.1638            1.82s
       890           0.1637            1.81s
       891           0.1637            1.79s
       892           0.1636            1.77s
       893           0.1635            1.76s
       894           0.1635            1.74s
       895           0.1634            1.72s
       896           0.1633            1.71s
       897           0.1633            1.69s
       898           0.1632            1.67s
       899           0.1632            1.66s
       900           0.1631            1.64s
       901           0.1630            1.62s
       902           0.1630            1.61s
       903           0.1629            1.59s
       904           0.1629            1.58s
       905           0.1628            1.56s
       906           0.1627            1.54s
       907           0.1627            1.53s
       908           0.1626            1.51s
       909           0.1625            1.49s
       910           0.1624            1.48s
       911           0.1623            1.46s
       912           0.1622            1.44s
       913           0.1622            1.43s
       914           0.1621            1.41s
       915           0.1620            1.40s
       916           0.1620            1.38s
       917           0.1619            1.36s
       918           0.1619            1.35s
       919           0.1618            1.33s
       920           0.1617            1.31s
       921           0.1617            1.30s
       922           0.1616            1.28s
       923           0.1615            1.26s
       924           0.1615            1.25s
       925           0.1614            1.23s
       926           0.1614            1.21s
       927           0.1613            1.20s
       928           0.1613            1.18s
       929           0.1612            1.16s
       930           0.1612            1.15s
       931           0.1611            1.13s
       932           0.1611            1.11s
       933           0.1610            1.10s
       934           0.1610            1.08s
       935           0.1609            1.07s
       936           0.1609            1.05s
       937           0.1608            1.03s
       938           0.1607            1.02s
       939           0.1606            1.00s
       940           0.1606            0.98s
       941           0.1605            0.97s
       942           0.1605            0.95s
       943           0.1604            0.93s
       944           0.1604            0.92s
       945           0.1603            0.90s
       946           0.1603            0.88s
       947           0.1602            0.87s
       948           0.1601            0.85s
       949           0.1601            0.84s
       950           0.1600            0.82s
       951           0.1600            0.80s
       952           0.1599            0.79s
       953           0.1599            0.77s
       954           0.1598            0.75s
       955           0.1598            0.74s
       956           0.1597            0.72s
       957           0.1596            0.70s
       958           0.1596            0.69s
       959           0.1595            0.67s
       960           0.1595            0.65s
       961           0.1594            0.64s
       962           0.1594            0.62s
       963           0.1593            0.61s
       964           0.1593            0.59s
       965           0.1592            0.57s
       966           0.1591            0.56s
       967           0.1591            0.54s
       968           0.1590            0.52s
       969           0.1590            0.51s
       970           0.1589            0.49s
       971           0.1588            0.48s
       972           0.1588            0.46s
       973           0.1587            0.44s
       974           0.1586            0.43s
       975           0.1586            0.41s
       976           0.1585            0.39s
       977           0.1585            0.38s
       978           0.1584            0.36s
       979           0.1583            0.34s
       980           0.1583            0.33s
       981           0.1582            0.31s
       982           0.1582            0.30s
       983           0.1581            0.28s
       984           0.1581            0.26s
       985           0.1580            0.25s
       986           0.1579            0.23s
       987           0.1579            0.21s
       988           0.1578            0.20s
       989           0.1578            0.18s
       990           0.1577            0.16s
       991           0.1577            0.15s
       992           0.1576            0.13s
       993           0.1576            0.11s
       994           0.1575            0.10s
       995           0.1574            0.08s
       996           0.1574            0.07s
       997           0.1573            0.05s
       998           0.1573            0.03s
       999           0.1572            0.02s
      1000           0.1572            0.00s
Saving model /Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_1_tr.csv.pkl
Train time: 16 s
Predicting : /Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_1_test.csv to /Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_1_test_pred.csv
Loading /Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_1_test.csv raw file
Saving /Users/ef/Dropbox/westnile2015/final_code/west-niles-virus-r/../data/output-py/gbc_01/gbc_01_k_1_test.csv.bin.pkl cache file
Feature importances:
                Features  Importance
1                   Trap    0.104613
2            SpeciesTree    0.099182
3               Latitude    0.098651
4              Longitude    0.093621
5       TrapCountPrevAge    0.073296
6                  Block    0.060504
7              TrapCount    0.048416
8                   Year    0.043771
9              SunsetSt1    0.038076
10            SunriseSt1    0.036331
11       DepartSt1Smth02    0.025166
12  PrecipTotalSt2Smth02    0.024154
13         TrapCountPrev    0.021662
14  PrecipTotalSt1Smth02    0.021242
15       AddressAccuracy    0.020940
16    ResultDirSt2Smth02    0.018831
17                 Month    0.018165
18    ResultDirSt1Smth02    0.016690
19         HeatSt1Smth02    0.016354
20         CoolSt1Smth02    0.014968
21         TminSt1Smth02    0.014838
22         TmaxSt1Smth02    0.014504
23         TmaxSt2Smth02    0.013668
24         TminSt2Smth02    0.013634
25     DewPointSt1Smth02    0.013188
26     DewPointSt2Smth02    0.012509
27         TavgSt1Smth02    0.011797
28         TavgSt2Smth02    0.011232
29     SnowFallSt1Smth02    0.000000
Predict time: 0 s
Total time: 17 s
